Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_TargetEncoded
650,45,17,9.0,2022-02-05,174228.66,1344000.0,1786018.55482158
652,2,17,13.0,2021-12-02,178299.01,2016000.0,1786018.55482158
653,35,2,20.0,2024-07-28,162666.37,3192000.0,1768865.4016684268
654,82,14,2.0,2023-02-20,134774.55,128800.0,1360495.6962722675
655,26,10,10.0,2023-08-28,92322.0,985600.0,990852.1884552134
656,54,2,18.0,2020-11-17,130556.44,3192000.0,1768865.4016684268
657,89,4,19.0,2021-08-25,117534.1,2464000.0,1355563.5104012336
658,90,3,19.0,2023-02-25,106203.56,2016000.0,1091288.8917313549
660,94,19,4.0,2021-07-17,86249.61,476000.0,1030723.8884897787
661,85,12,15.0,2024-08-18,87804.28,1176000.0,947248.2092651601
662,54,15,5.0,2022-05-10,97456.23,403200.0,1071302.3598654123
663,66,15,10.0,2022-05-28,94065.66,806400.0,1071302.3598654123
664,7,4,8.0,2024-03-10,123698.01,1108800.0,1355563.5104012336
665,92,11,4.0,2023-01-14,141385.29,784000.0,1697988.1091706653
667,100,18,11.0,2021-01-20,145879.87,1344000.0,1476186.311936799
668,64,15,9.0,2021-02-05,109712.08,806400.0,1071302.3598654123
673,79,12,20.0,2021-10-17,79766.4,1680000.0,947248.2092651601
674,13,11,11.0,2021-06-17,167931.45,1568000.0,1697988.1091706653
675,54,2,15.0,2021-06-21,184609.81,2688000.0,1768865.4016684268
677,49,6,16.0,2023-04-16,173814.06,2688000.0,1856597.2982952015
679,85,10,17.0,2024-02-07,87260.76,1523200.0,990852.1884552134
680,34,9,10.0,2022-10-08,122751.32,1008000.0,1231093.5428941457
682,41,18,19.0,2022-05-07,125844.28,2688000.0,1476186.311936799
683,24,2,4.0,2022-05-09,169809.98,504000.0,1768865.4016684268
684,48,14,14.0,2021-12-24,135043.58,1932000.0,1360495.6962722675
686,92,10,10.0,2024-02-01,83092.58,985600.0,990852.1884552134
688,71,18,8.0,2021-01-26,123787.63,940800.0,1476186.311936799
689,79,9,18.0,2023-01-29,113288.36,2128000.0,1231093.5428941457
690,3,11,13.0,2022-04-22,147133.21,1881600.0,1697988.1091706653
691,13,1,5.0,2022-01-25,141296.9,840000.0,1422936.3264696824
693,80,14,4.0,2022-03-18,117496.89,515200.0,1360495.6962722675
694,57,17,10.0,2021-05-31,177391.62,672000.0,1786018.55482158
695,72,7,14.0,2022-04-10,161593.2,2116800.0,1552845.4166840687
696,82,5,10.0,2022-01-27,80680.6,1428000.0,938836.9053199579
697,58,17,10.0,2023-05-16,153352.86,840000.0,1786018.55482158
698,85,12,16.0,2021-03-28,78075.55,1260000.0,947248.2092651601
699,57,17,8.0,2022-10-19,178910.47,1512000.0,1786018.55482158
700,49,5,19.0,2022-09-27,81505.75,1680000.0,938836.9053199579
703,3,6,12.0,2022-02-11,165611.82,2150400.0,1856597.2982952015
704,85,6,11.0,2021-06-13,184991.88,1971200.0,1856597.2982952015
706,87,7,2.0,2024-07-20,165775.69,453600.0,1552845.4166840687
707,21,17,13.0,2021-05-20,151797.41,2016000.0,1786018.55482158
710,65,12,18.0,2022-10-15,91995.43,1344000.0,947248.2092651601
711,68,18,10.0,2023-02-03,125724.32,1209600.0,1476186.311936799
712,44,5,10.0,2022-09-14,130556.44,756000.0,938836.9053199579
714,98,17,11.0,2023-02-05,154712.02,2016000.0,1786018.55482158
716,43,19,14.0,2020-12-18,86778.95,1428000.0,1030723.8884897787
719,81,4,18.0,2024-05-13,116961.59,2340800.0,1355563.5104012336
720,7,13,8.0,2024-04-19,185407.64,1372000.0,2013179.87463704
722,69,4,3.0,2022-04-25,116807.79,369600.0,1355563.5104012336
723,56,15,10.0,2021-04-29,107590.71,1915200.0,1071302.3598654123
725,22,12,7.0,2024-10-20,77985.14,588000.0,947248.2092651601
728,29,1,10.0,2024-05-14,140444.13,2800000.0,1422936.3264696824
729,9,12,19.0,2022-11-10,86887.54,1596000.0,947248.2092651601
731,61,1,16.0,2020-11-20,130556.44,2100000.0,1422936.3264696824
732,85,18,18.0,2024-01-30,122249.93,2284800.0,1476186.311936799
733,93,3,9.0,2021-12-21,102302.48,1344000.0,1091288.8917313549
735,51,17,10.0,2021-10-31,183995.18,1512000.0,1786018.55482158
736,73,5,8.0,2022-05-31,89200.04,756000.0,938836.9053199579
738,32,14,19.0,2021-12-24,138193.0,2447200.0,1360495.6962722675
740,45,9,17.0,2021-06-22,108973.68,2016000.0,1231093.5428941457
741,78,17,2.0,2023-12-22,180553.91,504000.0,1786018.55482158
742,9,18,11.0,2024-06-05,129600.45,1344000.0,1476186.311936799
748,51,4,18.0,2022-09-10,122526.93,2094400.0,1355563.5104012336
749,26,5,7.0,2020-12-17,76995.87,672000.0,938836.9053199579
750,93,11,10.0,2024-04-04,155680.03,470400.0,1697988.1091706653
751,48,15,20.0,2021-08-17,106533.95,2016000.0,1071302.3598654123
752,58,20,6.0,2022-05-21,208968.45,1568000.0,2343629.50363938
753,86,2,11.0,2021-08-19,178566.96,2016000.0,1768865.4016684268
754,90,20,19.0,2023-11-04,207109.19,4480000.0,2343629.50363938
755,43,6,10.0,2021-01-24,190028.76,716800.0,1856597.2982952015
756,91,14,17.0,2021-07-21,139000.46,2060800.0,1360495.6962722675
758,51,4,11.0,2024-07-21,126480.54,1478400.0,1355563.5104012336
759,10,5,5.0,2021-06-17,79673.52,420000.0,938836.9053199579
762,26,15,3.0,2022-06-21,92582.75,403200.0,1071302.3598654123
764,49,19,15.0,2022-11-27,97982.87,1332800.0,1030723.8884897787
766,41,5,2.0,2024-01-31,87838.2,252000.0,938836.9053199579
767,33,7,13.0,2020-11-03,162467.65,1814400.0,1552845.4166840687
768,57,15,19.0,2022-03-09,98220.46,2016000.0,1071302.3598654123
770,83,18,13.0,2021-05-14,135814.06,1747200.0,1476186.311936799
774,4,6,19.0,2024-03-29,192318.89,3584000.0,1856597.2982952015
776,68,6,11.0,2023-12-09,195548.08,2150400.0,1856597.2982952015
777,57,9,18.0,2022-09-16,115429.21,2128000.0,1231093.5428941457
778,13,2,19.0,2022-12-14,176703.38,3024000.0,1768865.4016684268
779,4,13,10.0,2021-03-04,195635.5,2940000.0,2013179.87463704
781,96,19,17.0,2022-11-18,100045.99,1713600.0,1030723.8884897787
782,68,2,10.0,2023-03-21,157517.16,840000.0,1768865.4016684268
784,75,1,10.0,2021-04-15,144083.11,2380000.0,1422936.3264696824
785,58,6,10.0,2021-10-21,178855.03,1971200.0,1856597.2982952015
786,22,3,4.0,2022-02-21,109787.12,403200.0,1091288.8917313549
788,89,7,3.0,2024-01-17,164231.28,604800.0,1552845.4166840687
790,12,12,16.0,2023-05-07,85269.02,1260000.0,947248.2092651601
792,95,1,10.0,2021-10-02,130556.44,1960000.0,1422936.3264696824
794,16,9,6.0,2022-05-06,107962.11,784000.0,1231093.5428941457
795,49,7,7.0,2023-10-10,143400.39,1209600.0,1552845.4166840687
796,24,5,10.0,2021-11-26,83330.61,1344000.0,938836.9053199579
797,66,11,20.0,2020-11-01,130556.44,2979200.0,1697988.1091706653
800,62,9,11.0,2023-11-13,118477.0,1232000.0,1231093.5428941457
802,5,14,10.0,2021-02-22,139152.22,772800.0,1360495.6962722675
804,50,17,2.0,2021-02-12,130556.44,1344000.0,1786018.55482158
805,87,17,10.0,2024-05-07,183571.54,1680000.0,1786018.55482158
806,38,2,9.0,2022-09-24,158576.75,1512000.0,1768865.4016684268
808,20,5,11.0,2022-12-15,82220.83,1008000.0,938836.9053199579
809,65,20,4.0,2022-12-03,240944.3,672000.0,2343629.50363938
810,27,12,7.0,2022-01-30,91355.98,1344000.0,947248.2092651601
813,39,5,10.0,2024-01-09,83583.23,1512000.0,938836.9053199579
815,29,10,16.0,2022-10-22,80664.82,1523200.0,990852.1884552134
819,49,11,9.0,2022-02-19,164230.46,1411200.0,1697988.1091706653
821,80,14,12.0,2021-08-10,119979.65,1674400.0,1360495.6962722675
823,61,13,13.0,2024-03-05,178089.58,2352000.0,2013179.87463704
826,96,1,14.0,2023-01-13,140900.01,2100000.0,1422936.3264696824
827,58,5,10.0,2022-11-17,86682.5,1428000.0,938836.9053199579
828,56,15,8.0,2023-08-17,103816.11,907200.0,1071302.3598654123
829,100,19,10.0,2023-08-14,93134.29,1047200.0,1030723.8884897787
831,17,2,10.0,2021-08-20,164007.94,2856000.0,1768865.4016684268
832,96,15,10.0,2023-04-29,107921.64,1411200.0,1071302.3598654123
833,15,12,3.0,2021-05-18,88951.83,252000.0,947248.2092651601
836,16,14,9.0,2022-05-21,120604.74,1344000.0,1360495.6962722675
837,32,3,7.0,2022-10-28,104480.06,604800.0,1091288.8917313549
838,66,19,14.0,2023-06-16,94865.8,1237600.0,1030723.8884897787
839,24,15,2.0,2023-01-10,97090.41,201600.0,1071302.3598654123
840,85,1,17.0,2022-03-07,153768.25,1344000.0,1422936.3264696824
847,57,11,12.0,2021-12-10,154171.47,1344000.0,1697988.1091706653
851,17,9,15.0,2023-10-19,102265.48,1568000.0,1231093.5428941457
852,24,7,10.0,2022-10-03,164802.35,302400.0,1552845.4166840687
853,12,18,13.0,2024-01-19,145573.24,1612800.0,1476186.311936799
854,66,1,9.0,2021-06-28,134755.62,1260000.0,1422936.3264696824
855,35,19,4.0,2021-07-13,92063.56,476000.0,1030723.8884897787
858,46,11,8.0,2022-09-06,154740.27,1254400.0,1697988.1091706653
859,47,18,4.0,2022-03-30,136030.51,403200.0,1476186.311936799
860,50,12,9.0,2021-06-01,82858.75,756000.0,947248.2092651601
861,34,12,2.0,2021-05-21,91175.52,168000.0,947248.2092651601
868,50,1,17.0,2021-06-15,153342.99,2240000.0,1422936.3264696824
872,72,20,8.0,2021-06-15,220291.66,1344000.0,2343629.50363938
874,94,6,10.0,2024-05-19,130556.44,1075200.0,1856597.2982952015
877,82,6,17.0,2024-04-20,169102.93,1344000.0,1856597.2982952015
879,96,15,11.0,2023-08-01,99336.51,1209600.0,1071302.3598654123
882,35,6,19.0,2021-03-16,167024.6,3404800.0,1856597.2982952015
883,33,6,15.0,2021-01-30,130556.44,2508800.0,1856597.2982952015
884,45,18,10.0,2021-10-07,132128.66,1209600.0,1476186.311936799
886,33,12,2.0,2022-05-01,86766.12,84000.0,947248.2092651601
890,44,3,2.0,2023-12-24,100559.1,201600.0,1091288.8917313549
892,34,19,8.0,2024-01-04,103815.58,856800.0,1030723.8884897787
893,82,2,11.0,2022-12-29,174293.87,1680000.0,1768865.4016684268
896,50,1,10.0,2023-06-25,128425.62,1400000.0,1422936.3264696824
897,81,11,14.0,2022-01-22,148736.38,2352000.0,1697988.1091706653
898,9,4,1.0,2024-01-13,118273.25,1344000.0,1355563.5104012336
899,81,17,5.0,2023-05-11,170546.09,1008000.0,1786018.55482158
900,64,6,12.0,2022-04-15,175117.09,2150400.0,1856597.2982952015
901,53,10,3.0,2022-01-22,83720.91,268800.0,990852.1884552134
902,21,17,14.0,2023-12-22,167468.95,2520000.0,1786018.55482158
903,97,19,4.0,2024-04-05,87555.8,380800.0,1030723.8884897787
904,30,10,13.0,2023-08-13,85876.17,1344000.0,990852.1884552134
907,62,1,15.0,2023-11-07,128865.16,2240000.0,1422936.3264696824
908,48,10,10.0,2022-03-03,95685.09,985600.0,990852.1884552134
909,100,18,19.0,2024-08-30,127501.09,2553600.0,1476186.311936799
911,23,3,10.0,2021-10-27,109958.74,1108800.0,1091288.8917313549
913,38,15,5.0,2023-09-23,95017.16,504000.0,1071302.3598654123
916,87,3,21.0,2021-09-22,103610.01,2016000.0,1091288.8917313549
917,11,2,1.0,2021-03-10,175657.62,168000.0,1768865.4016684268
918,31,15,19.0,2022-10-13,110876.41,1915200.0,1071302.3598654123
919,77,6,11.0,2021-02-26,195641.23,1971200.0,1856597.2982952015
920,5,19,4.0,2023-07-06,91669.93,380800.0,1030723.8884897787
922,67,11,3.0,2023-11-09,168020.65,627200.0,1697988.1091706653
923,37,2,10.0,2021-10-15,175535.04,2856000.0,1768865.4016684268
924,53,7,2.0,2020-11-14,151193.11,453600.0,1552845.4166840687
925,11,7,6.0,2023-01-17,142868.26,907200.0,1552845.4166840687
926,94,6,19.0,2022-12-06,130556.44,3404800.0,1856597.2982952015
927,72,10,17.0,2024-01-23,95337.05,1612800.0,990852.1884552134
929,38,20,18.0,2024-07-28,228596.23,3808000.0,2343629.50363938
931,86,17,10.0,2022-07-12,177841.66,168000.0,1786018.55482158
933,19,20,21.0,2021-01-15,213503.6,1344000.0,2343629.50363938
934,34,7,10.0,2021-08-30,146963.23,604800.0,1552845.4166840687
935,68,15,18.0,2022-11-08,105648.22,1814400.0,1071302.3598654123
939,10,14,14.0,2023-06-21,130556.44,1932000.0,1360495.6962722675
940,56,9,10.0,2021-08-04,110796.27,672000.0,1231093.5428941457
941,89,7,2.0,2022-07-19,141245.51,302400.0,1552845.4166840687
942,76,11,7.0,2023-07-05,153764.95,1097600.0,1697988.1091706653
943,64,9,17.0,2024-06-15,112524.03,1904000.0,1231093.5428941457
944,78,13,6.0,2024-04-23,179248.62,1372000.0,2013179.87463704
947,27,17,3.0,2021-05-21,166030.21,504000.0,1786018.55482158
948,38,3,20.0,2024-08-03,97843.58,2016000.0,1091288.8917313549
949,45,10,21.0,2020-12-19,96121.78,1792000.0,990852.1884552134
952,42,5,3.0,2022-01-29,81828.03,252000.0,938836.9053199579
953,41,14,1.0,2022-08-07,128501.71,257600.0,1360495.6962722675
954,67,5,10.0,2023-02-19,91722.62,1680000.0,938836.9053199579
956,13,2,19.0,2024-05-26,173150.46,3024000.0,1768865.4016684268
957,84,12,5.0,2022-11-28,90542.66,504000.0,947248.2092651601
958,79,5,17.0,2024-02-12,88812.12,1428000.0,938836.9053199579
961,90,5,17.0,2021-07-27,85877.39,1512000.0,938836.9053199579
964,87,9,10.0,2024-04-08,120249.51,1120000.0,1231093.5428941457
965,3,14,15.0,2022-10-13,133470.79,1932000.0,1360495.6962722675
966,37,19,20.0,2022-06-14,94728.52,1904000.0,1030723.8884897787
967,57,14,6.0,2024-06-05,129276.83,644000.0,1360495.6962722675
968,68,12,14.0,2023-09-09,84579.76,1260000.0,947248.2092651601
972,83,9,8.0,2022-02-21,106678.36,1008000.0,1231093.5428941457
973,37,19,3.0,2021-08-23,94780.39,380800.0,1030723.8884897787
974,86,13,6.0,2023-04-14,207265.1,1372000.0,2013179.87463704
976,27,13,20.0,2021-09-30,186005.94,3920000.0,2013179.87463704
977,82,4,16.0,2021-03-16,133946.38,1971200.0,1355563.5104012336
981,20,13,6.0,2022-01-26,206425.26,1372000.0,2013179.87463704
985,51,3,10.0,2023-07-20,96031.02,1108800.0,1091288.8917313549
987,90,7,14.0,2023-12-13,164745.85,1344000.0,1552845.4166840687
990,96,12,10.0,2023-02-14,87105.68,504000.0,947248.2092651601
991,81,15,6.0,2021-11-30,99264.5,604800.0,1071302.3598654123
992,17,15,9.0,2022-10-15,100626.53,907200.0,1071302.3598654123
994,67,17,2.0,2021-01-09,130556.44,504000.0,1786018.55482158
997,89,19,1.0,2023-01-26,103804.4,190400.0,1030723.8884897787
998,30,7,11.0,2023-03-09,138120.37,1814400.0,1552845.4166840687
999,34,20,17.0,2021-03-30,239944.17,3584000.0,2343629.50363938
1001,60,18,15.0,2024-07-22,147348.23,2150400.0,1476186.311936799
1002,65,15,2.0,2024-08-04,91262.97,1344000.0,1071302.3598654123
1003,1,13,17.0,2021-01-15,210655.04,3528000.0,2013179.87463704
1004,84,1,20.0,2022-11-25,130556.44,2660000.0,1422936.3264696824
1005,4,9,10.0,2023-06-06,120520.42,672000.0,1231093.5428941457
1007,73,6,18.0,2024-10-20,169658.45,3225600.0,1856597.2982952015
1008,81,3,2.0,2023-06-14,110545.53,100800.0,1091288.8917313549
1009,42,17,2.0,2023-07-03,152155.34,504000.0,1786018.55482158
1010,25,5,13.0,2024-09-11,91370.94,1176000.0,938836.9053199579
1011,86,19,20.0,2022-08-20,130556.44,1808800.0,1030723.8884897787
1013,31,12,8.0,2023-03-11,84438.06,1344000.0,947248.2092651601
1014,94,14,2.0,2023-07-21,120822.65,128800.0,1360495.6962722675
1016,97,17,6.0,2023-01-21,130556.44,1176000.0,1786018.55482158
1017,75,10,20.0,2024-01-04,84912.41,1344000.0,990852.1884552134
1021,23,3,8.0,2022-05-02,130556.44,806400.0,1091288.8917313549
1022,37,15,12.0,2022-12-19,101277.91,1310400.0,1071302.3598654123
1023,83,17,7.0,2021-08-08,154840.19,1176000.0,1786018.55482158
1024,33,9,15.0,2021-03-19,110467.01,1680000.0,1231093.5428941457
1026,16,5,17.0,2024-05-26,89659.55,1428000.0,938836.9053199579
1027,77,19,9.0,2024-11-08,89560.91,952000.0,1030723.8884897787
1030,94,2,16.0,2023-03-06,179448.79,2856000.0,1768865.4016684268
1031,89,3,13.0,2024-07-22,103537.08,1209600.0,1091288.8917313549
1032,81,4,12.0,2021-01-25,132423.13,1355200.0,1355563.5104012336
1034,38,3,10.0,2021-01-18,91467.73,1108800.0,1091288.8917313549
1036,85,19,10.0,2024-06-07,130556.44,190400.0,1030723.8884897787
1038,13,11,3.0,2022-07-29,161482.04,313600.0,1697988.1091706653
1040,89,11,20.0,2023-11-06,144014.33,2979200.0,1697988.1091706653
1041,91,10,7.0,2020-11-17,80963.9,627200.0,990852.1884552134
1042,53,15,2.0,2021-09-07,104812.79,201600.0,1071302.3598654123
1043,90,10,18.0,2023-06-14,87858.36,1612800.0,990852.1884552134
1045,85,7,18.0,2020-11-04,130556.44,2872800.0,1552845.4166840687
1046,39,17,12.0,2024-01-12,174703.7,1848000.0,1786018.55482158
1048,44,1,12.0,2022-12-24,151105.31,1820000.0,1422936.3264696824
1049,34,6,3.0,2023-02-14,183985.42,716800.0,1856597.2982952015
1050,29,1,11.0,2021-06-18,130556.44,1680000.0,1422936.3264696824
1054,93,19,9.0,2024-07-25,102195.31,1344000.0,1030723.8884897787
1055,34,6,10.0,2022-01-25,181887.76,1971200.0,1856597.2982952015
1056,2,11,12.0,2023-05-26,171537.88,1881600.0,1697988.1091706653
1057,11,10,2.0,2022-06-25,90349.73,89600.0,990852.1884552134
1062,46,14,2.0,2022-10-26,125664.64,386400.0,1360495.6962722675
1065,1,1,16.0,2023-04-18,149895.48,1344000.0,1422936.3264696824
1068,73,13,13.0,2021-02-18,176892.99,2744000.0,2013179.87463704
1069,77,3,5.0,2022-10-14,99096.07,604800.0,1091288.8917313549
1073,58,19,1.0,2024-02-03,99200.36,95200.0,1030723.8884897787
1075,56,17,13.0,2021-12-23,169145.32,2352000.0,1786018.55482158
1076,87,5,2.0,2021-06-07,86556.11,168000.0,938836.9053199579
1077,85,6,17.0,2024-01-20,194405.16,3225600.0,1856597.2982952015
1080,19,12,5.0,2024-02-24,130556.44,504000.0,947248.2092651601
1081,72,3,8.0,2021-11-03,110688.73,806400.0,1091288.8917313549
1082,65,1,17.0,2023-08-24,131812.51,2380000.0,1422936.3264696824
1083,72,2,16.0,2023-07-24,154749.04,2520000.0,1768865.4016684268
1084,3,19,19.0,2022-09-11,98349.26,1904000.0,1030723.8884897787
1085,33,6,11.0,2021-12-03,190144.1,1792000.0,1856597.2982952015
1087,62,10,19.0,2020-11-24,96082.37,1344000.0,990852.1884552134
1090,29,7,16.0,2023-05-20,146517.49,2419200.0,1552845.4166840687
1091,79,6,3.0,2024-04-11,185892.52,537600.0,1856597.2982952015
1092,38,20,3.0,2024-01-15,226475.32,896000.0,2343629.50363938
1093,10,18,19.0,2021-04-22,141190.65,2553600.0,1476186.311936799
1094,80,3,16.0,2021-07-16,102331.22,1713600.0,1091288.8917313549
1096,15,12,11.0,2023-05-02,78205.23,1008000.0,947248.2092651601
1097,22,18,5.0,2022-03-10,130556.44,672000.0,1476186.311936799
1098,87,7,15.0,2022-12-29,145145.85,2116800.0,1552845.4166840687
1099,91,17,14.0,2024-01-16,130556.44,1344000.0,1786018.55482158
1100,17,9,19.0,2022-07-02,111567.8,2240000.0,1231093.5428941457
1101,93,4,10.0,2021-05-28,134035.36,1108800.0,1355563.5104012336
1108,82,3,15.0,2024-01-14,104664.42,1612800.0,1091288.8917313549
1109,87,10,18.0,2023-10-30,97131.22,1523200.0,990852.1884552134
1111,83,15,18.0,2022-11-18,100861.33,1344000.0,1071302.3598654123
1112,91,6,18.0,2022-09-08,169477.8,3046400.0,1856597.2982952015
1115,78,3,10.0,2024-09-04,97439.17,1008000.0,1091288.8917313549
1120,93,15,10.0,2021-03-31,107881.14,403200.0,1071302.3598654123
1122,17,15,10.0,2021-04-03,106908.18,1814400.0,1071302.3598654123
1124,68,14,14.0,2022-08-05,122414.87,1674400.0,1360495.6962722675
1126,50,3,16.0,2022-03-10,108202.66,1612800.0,1091288.8917313549
1127,17,17,16.0,2023-11-03,165044.11,2856000.0,1786018.55482158
1128,51,4,6.0,2021-12-13,115417.09,1344000.0,1355563.5104012336
1129,39,19,14.0,2021-06-05,96995.49,1332800.0,1030723.8884897787
1130,56,20,12.0,2023-11-01,130556.44,2464000.0,2343629.50363938
1133,32,10,4.0,2023-10-31,82617.15,268800.0,990852.1884552134
1136,53,13,1.0,2023-02-15,185934.78,196000.0,2013179.87463704
1137,92,13,15.0,2023-01-06,130556.44,2940000.0,2013179.87463704
1139,48,11,20.0,2022-05-20,168540.21,2979200.0,1697988.1091706653
1143,60,13,11.0,2021-05-28,192045.78,1344000.0,2013179.87463704
1144,98,2,15.0,2022-11-03,182440.61,2520000.0,1768865.4016684268
1145,49,1,12.0,2021-06-08,140116.54,1820000.0,1422936.3264696824
1146,87,6,12.0,2023-12-04,195073.12,2329600.0,1856597.2982952015
1147,70,6,5.0,2022-11-25,175301.2,896000.0,1856597.2982952015
1148,32,14,10.0,2021-03-20,132315.31,772800.0,1360495.6962722675
1150,66,11,14.0,2021-08-20,170654.21,2352000.0,1697988.1091706653
1154,11,15,6.0,2022-09-02,110395.13,604800.0,1071302.3598654123
1155,37,20,8.0,2020-11-26,245886.89,1792000.0,2343629.50363938
1158,2,6,4.0,2022-08-21,194737.04,716800.0,1856597.2982952015
1159,80,1,7.0,2023-06-08,151017.06,980000.0,1422936.3264696824
1160,100,12,8.0,2023-07-29,77145.83,672000.0,947248.2092651601
1161,79,20,4.0,2021-05-09,130556.44,672000.0,2343629.50363938
1162,78,12,10.0,2021-03-28,91788.93,924000.0,947248.2092651601
1163,64,5,5.0,2024-08-19,90384.14,420000.0,938836.9053199579
1164,13,12,17.0,2022-11-25,88459.61,1428000.0,947248.2092651601
1166,23,4,2.0,2024-01-05,122426.81,1344000.0,1355563.5104012336
1171,56,1,3.0,2023-11-09,138023.9,560000.0,1422936.3264696824
1172,41,13,6.0,2023-05-18,192322.15,1372000.0,2013179.87463704
1173,46,17,19.0,2023-11-19,181458.34,1344000.0,1786018.55482158
1174,33,12,10.0,2023-01-05,87624.64,756000.0,947248.2092651601
1176,92,9,7.0,2021-11-04,108957.18,784000.0,1231093.5428941457
1177,20,11,5.0,2021-04-05,161686.6,1344000.0,1697988.1091706653
1179,69,3,18.0,2021-02-15,94961.36,1915200.0,1091288.8917313549
1180,65,3,20.0,2021-01-10,103757.67,1915200.0,1091288.8917313549
1182,98,5,13.0,2022-07-26,76313.57,1176000.0,938836.9053199579
1185,82,5,12.0,2023-12-31,80999.73,1092000.0,938836.9053199579
1186,32,20,15.0,2022-11-26,226434.73,3136000.0,2343629.50363938
1187,13,11,4.0,2023-02-27,148592.7,470400.0,1697988.1091706653
1188,62,4,8.0,2023-10-29,114008.16,1108800.0,1355563.5104012336
1190,45,17,6.0,2021-11-20,172470.91,1344000.0,1786018.55482158
1193,15,4,10.0,2024-06-23,127233.04,2217600.0,1355563.5104012336
1194,5,18,13.0,2023-12-10,125372.08,1344000.0,1476186.311936799
1195,9,9,11.0,2024-02-18,118301.32,1232000.0,1231093.5428941457
1196,96,13,5.0,2024-01-01,205472.2,784000.0,2013179.87463704
1197,80,15,7.0,2023-11-30,109566.56,806400.0,1071302.3598654123
1198,45,10,1.0,2024-04-06,98406.87,89600.0,990852.1884552134
1200,48,11,7.0,2021-01-04,152521.05,1254400.0,1697988.1091706653
1201,13,3,5.0,2022-07-11,105721.37,504000.0,1091288.8917313549
